"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","359","2203415719936","1744896","3182592","13984","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3756","Microsoft.Win32.SafeHandles.SafeProcessHandle","359","1628",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13984","13984","3182592","3182592","118520","118520","3465216","3465216","12189696","12189696","99598336","2203417821184","True","Normal","3182592","3182592","00:00:00.2500000","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:00 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.0937500","97497088","2203415719936","False",,,,"1744896","1744896",,
"svchost","0","240","2203416322048","8499200","9175040","12368","C:\Windows\system32\svchost.exe","Microsoft Corporation","14.453125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4064","Microsoft.Win32.SafeHandles.SafeProcessHandle","240","1748",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12368","12368","9175040","9175040","103280","103280","11915264","11915264","21094400","21094400","109383680","2203427606528","True","Normal","9175040","9175040","00:00:07.0781250","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:01 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:14.4531250","00:00:07.3750000","98099200","2203416322048","False",,,,"8499200","8499200",,
"svchost","0","225","2203412430848","1318912","2576384","14424","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.234375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3076","Microsoft.Win32.SafeHandles.SafeProcessHandle","225","1772",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14424","14424","2576384","2576384","113424","113424","2895872","2895872","8187904","8187904","96350208","2203414573056","True","Normal","2576384","2576384","00:00:00.1562500","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:01 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.0781250","94208000","2203412430848","False",,,,"1318912","1318912",,
"svchost","0","370","2203399827456","1290240","2347008","14296","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3148","Microsoft.Win32.SafeHandles.SafeProcessHandle","370","1796",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14296","14296","2347008","2347008","99856","99856","3178496","3178496","10256384","10256384","90517504","2203408740352","True","Normal","2347008","2347008","00:00:00.2343750","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:01 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.1093750","81604608","2203399827456","False",,,,"1290240","1290240",,
"svchost","0","331","2203420692480","4423680","4046848","18968",,,"1.046875",,,,,"Process","8",,,,,,"331","1812",".","0","",,,,,"18968","18968","4046848","4046848","131784","131784","4300800","4300800","16343040","16343040","105648128","2203423870976",,,"4046848","4046848","00:00:00.7343750","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:01 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0468750","00:00:00.3125000","102469632","2203420692480","False",,,,"4423680","4423680",,
"svchost","0","414","2203427241984","876544","9236480","32960","C:\Windows\system32\svchost.exe","Microsoft Corporation","3.640625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3508","Microsoft.Win32.SafeHandles.SafeProcessHandle","414","1848",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32960","32960","9236480","9236480","116688","116688","11972608","11972608","20729856","20729856","114626560","2203432849408","True","Normal","9236480","9236480","00:00:02.4843750","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:02 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6406250","00:00:01.1562500","109019136","2203427241984","False",,,,"876544","876544",,
"svchost","0","209","2203398627328","1515520","2138112","11488","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.1875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3624","Microsoft.Win32.SafeHandles.SafeProcessHandle","209","1936",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11488","11488","2138112","2138112","77040","77040","2625536","2625536","9056256","9056256","84598784","2203402821632","True","Normal","2138112","2138112","00:00:00.1250000","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:02 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.0625000","80404480","2203398627328","False",,,,"1515520","1515520",,
"svchost","0","570","2203535704064","4018176","21442560","27872","C:\Windows\System32\svchost.exe","Microsoft Corporation","9.390625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3180","Microsoft.Win32.SafeHandles.SafeProcessHandle","570","2448",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27872","27872","21442560","21442560","220832","220832","70463488","70463488","78073856","78073856","224174080","2203542396928","True","Normal","21442560","21442560","00:00:02.3750000","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:05 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:09.3906250","00:00:07.0156250","217481216","2203535704064","False",,,,"4018176","4018176",,
"svchost","0","219","2203410997248","4497408","2756608","11960","C:\Windows\System32\svchost.exe","Microsoft Corporation","0.53125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3812","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","2532",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11960","11960","2756608","2756608","107856","107856","3002368","3002368","11665408","11665408","104873984","2203423096832","True","Normal","2756608","2756608","00:00:00.4062500","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5312500","00:00:00.1250000","92774400","2203410997248","False",,,,"4497408","4497408",,
"svchost","1","347","2203492253696","9834496","4378624","17536","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.328125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3316","Microsoft.Win32.SafeHandles.SafeProcessHandle","347","2584",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17536","17536","4378624","4378624","247808","247808","4501504","4501504","18243584","18243584","175603712","2203493826560","True","Normal","4378624","4378624","00:00:00.1875000","svchost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:36 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.1406250","174030848","2203492253696","False",,,,"9834496","9834496",,
"svchost","0","188","2203434340352","1474560","7700480","14200",,,"0.421875",,,,,"Process","8",,,,,,"188","3200",".","0","",,,,,"14200","14200","7700480","7700480","89528","89528","9015296","9015296","17289216","17289216","122822656","2203441045504",,,"7700480","7700480","00:00:00.1093750","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:19 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4218750","00:00:00.3125000","116117504","2203434340352","False",,,,"1474560","1474560",,
"svchost","0","217","2203397435392","811008","1961984","13720","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3376","Microsoft.Win32.SafeHandles.SafeProcessHandle","217","4276",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13720","13720","1961984","1961984","79328","79328","2285568","2285568","8003584","8003584","84455424","2203402678272","True","Normal","1961984","1961984","00:00:00.0625000","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:31 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","79212544","2203397435392","False",,,,"811008","811008",,
"svchost","1","965","2203613822976","10522624","15880192","40512","C:\Windows\system32\svchost.exe","Microsoft Corporation","7.953125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3156","Microsoft.Win32.SafeHandles.SafeProcessHandle","965","4548",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","40512","40512","15880192","15880192","414128","414128","18554880","18554880","53137408","53137408","306106368","2203624329216","True","Normal","15880192","15880192","00:00:02.6093750","svchost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:25 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.9531250","00:00:05.3437500","295600128","2203613822976","False",,,,"10522624","10522624",,
"svchost","0","218","2203414622208","57344","2875392","13536","C:\Windows\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2948","Microsoft.Win32.SafeHandles.SafeProcessHandle","218","5408",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13536","13536","2875392","2875392","107328","107328","5218304","5218304","13811712","13811712","112500736","2203430723584","True","Normal","2875392","2875392","00:00:00.0312500","svchost","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:38:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0312500","96399360","2203414622208","False",,,,"57344","57344",,
"svchost","0","228","2203402469376","1318912","3231744","13136",,,"0.171875",,,,,"Process","8",,,,,,"228","6664",".","0","",,,,,"13136","13136","3231744","3231744","83992","83992","3698688","3698688","11550720","11550720","88969216","2203407192064",,,"3231744","3231744","00:00:00.1406250","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:38:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0312500","84246528","2203402469376","False",,,,"1318912","1318912",,
"Sysmon64","0","409","4415758336","4055040","9887744","17672",,,"7.515625",,,,,"Process","8",,,,,,"409","2720",".","0","",,,,,"17672","17672","9887744","9887744","145160","145160","12087296","12087296","23318528","23318528","132120576","4427087872",,,"9887744","9887744","00:00:03.6093750","Sysmon64",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.5156250","00:00:03.9062500","120791040","4415758336","False",,,,"4055040","4055040",,
"System","0","2673","4001792","0","200704","272",,,"54.890625",,,,,"Process","8",,,,,,"2673","4",".","0","",,,,,"272","272","200704","200704","0","0","221184","221184","3862528","3862528","14864384","14864384",,,"200704","200704","00:00:54.8906250","System",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:47 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:54.8906250","00:00:00","4001792","4001792","False",,,,"0","0",,
"SystemSettings","1","816","2203760922624","0","29884416","41296","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.8125","10.0.19041.6456 (WinBuild.160101.0800)","10.0.19041.6456","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"3320","Microsoft.Win32.SafeHandles.SafeProcessHandle","816","1860",".","197570","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","41296","41296","29884416","29884416","788672","788672","37724160","37724160","97443840","97443840","448991232","2203767214080","True","Normal","29884416","29884416","00:00:00.3906250","SystemSettings","3","False","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:39:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8125000","00:00:00.4218750","442699776","2203760922624","False",,,,"0","0",,
"TabTip","1","329","2203480383488","3215360","3911680","17120","C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe","Microsoft Corporation","0.15625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Touch Keyboard and Handwriting Panel","Microsoft? Windows? Operating System","Process","13",,"False",,"3464","Microsoft.Win32.SafeHandles.SafeProcessHandle","329","6812",".","0","","System.Diagnostics.ProcessModule (TabTip.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17120","17120","3911680","3911680","250968","250968","4206592","4206592","16076800","16076800","162512896","2203480735744","True","High","3911680","3911680","00:00:00.1250000","TabTip","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:54 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0312500","162160640","2203480383488","False",,,,"3215360","3215360",,
"taskhostw","1","283","2203471925248","2686976","6701056","31232","C:\Windows\system32\taskhostw.exe","Microsoft Corporation","0.78125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"4000","Microsoft.Win32.SafeHandles.SafeProcessHandle","283","4676",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31232","31232","6701056","6701056","202624","202624","6705152","6705152","14209024","14209024","154886144","2203473108992","True","Normal","6701056","6701056","00:00:00.5156250","taskhostw","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:26 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7812500","00:00:00.2656250","153702400","2203471925248","False",,,,"2686976","2686976",,
"TextInputHost","1","536","2203599372288","5787648","13062144","23504","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","Microsoft Corporation","0.40625","125.1700.0.0","125.1700.0.0","","Microsoft? Windows? Operating System","Process","8",,"False",,"3460","Microsoft.Win32.SafeHandles.SafeProcessHandle","536","5848",".","524936","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23504","23504","13062144","13062144","455752","455752","13406208","13406208","43229184","43229184","292929536","2203611152384","True","Normal","13062144","13062144","00:00:00.2031250","TextInputHost","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:53 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4218750","00:00:00.2031250","281149440","2203599372288","False",,,,"5787648","5787648",,
"unsecapp","0","127","2203386523648","1675264","1363968","8016","C:\Windows\system32\wbem\unsecapp.exe","Microsoft Corporation","0.09375","10.0.19041.4474 (WinBuild.160101.0800)","10.0.19041.4474","Sink to receive asynchronous callbacks for WMI client application","Microsoft? Windows? Operating System","Process","8",,"False",,"3144","Microsoft.Win32.SafeHandles.SafeProcessHandle","127","2208",".","0","","System.Diagnostics.ProcessModule (unsecapp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1363968","1363968","64784","64784","1486848","1486848","7254016","7254016","72495104","2203390717952","True","Normal","1363968","1363968","00:00:00.0937500","unsecapp","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:08 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00","68300800","2203386523648","False",,,,"1675264","1675264",,
"UserOOBEBroker","1","144","2203418046464","1355776","2109440","11008","C:\Windows\System32\oobe\UserOOBEBroker.exe","Microsoft Corporation","0.046875","10.0.19041.5794 (WinBuild.160101.0800)","10.0.19041.5794","User OOBE Broker","Microsoft? Windows? Operating System","Process","8",,"False",,"3736","Microsoft.Win32.SafeHandles.SafeProcessHandle","144","4856",".","0","","System.Diagnostics.ProcessModule (UserOOBEBroker.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11008","11008","2109440","2109440","126944","126944","2265088","2265088","10285056","10285056","101920768","2203420143616","True","Normal","2109440","2109440","00:00:00.0468750","UserOOBEBroker","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:39:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","99823616","2203418046464","False",,,,"1355776","1355776",,
"VGAuthService","0","166","2203419181056","466944","2592768","11048","C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe","VMware, Inc.","0.21875","12.4.5.5473","1.0.0 build-23786699","VMware Guest Authentication Service","VMware Guest Authentication","Process","8",,"False",,"3340","Microsoft.Win32.SafeHandles.SafeProcessHandle","166","2604",".","0","","System.Diagnostics.ProcessModule (VGAuthService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11048","11048","2592768","2592768","132664","132664","2711552","2711552","11313152","11313152","105152512","2203423375360","True","Normal","2592768","2592768","00:00:00.1250000","VGAuthService","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.0937500","100958208","2203419181056","False",,,,"466944","466944",,
"vm3dservice","0","128","2203395760128","270336","1617920","8080","C:\Windows\system32\vm3dservice.exe","VMware, Inc.","0.125","9.17.07.0004","9.17.07.0004 - build-23707962","VMware SVGA Helper Service","VMware SVGA 3D","Process","8",,"False",,"3696","Microsoft.Win32.SafeHandles.SafeProcessHandle","128","2616",".","0","","System.Diagnostics.ProcessModule (vm3dservice.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8080","8080","1617920","1617920","84592","84592","1765376","1765376","6791168","6791168","82780160","2203401003008","True","Normal","1617920","1617920","00:00:00.1093750","vm3dservice","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0156250","77537280","2203395760128","False",,,,"270336","270336",,
"vm3dservice","1","139","2203430912000","851968","1839104","9576","C:\Windows\system32\vm3dservice.exe","VMware, Inc.","0.140625","9.17.07.0004","9.17.07.0004 - build-23707962","VMware SVGA Helper Service","VMware SVGA 3D","Process","13",,"False",,"3888","Microsoft.Win32.SafeHandles.SafeProcessHandle","139","2860",".","0","","System.Diagnostics.ProcessModule (vm3dservice.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9576","9576","1839104","1839104","150984","150984","1966080","1966080","7680000","7680000","117936128","2203436158976","True","High","1839104","1839104","00:00:00.0781250","vm3dservice","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:07 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0625000","112689152","2203430912000","False",,,,"851968","851968",,
"vmtoolsd","0","309","2203442962432","5492736","5763072","20944","C:\Program Files\VMware\VMware Tools\vmtoolsd.exe","VMware, Inc.","0.765625","12.4.5.49651","12.4.5 build-23787635","VMware Tools Core Service","VMware Tools","Process","13",,"False",,"3268","Microsoft.Win32.SafeHandles.SafeProcessHandle","309","2632",".","0","","System.Diagnostics.ProcessModule (vmtoolsd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20944","20944","5763072","5763072","171688","171688","5820416","5820416","18743296","18743296","126869504","2203445092352","True","High","5763072","5763072","00:00:00.5156250","vmtoolsd","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7656250","00:00:00.2500000","124739584","2203442962432","False",,,,"5492736","5492736",,
"vmtoolsd","1","484","2203551604736","5668864","20230144","27280","C:\Program Files\VMware\VMware Tools\vmtoolsd.exe","VMware, Inc.","9.671875","12.4.5.49651","12.4.5 build-23787635","VMware Tools Core Service","VMware Tools","Process","8",,"False",,"3208","Microsoft.Win32.SafeHandles.SafeProcessHandle","484","2868",".","0","","System.Diagnostics.ProcessModule (vmtoolsd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27280","27280","20230144","20230144","318816","318816","21450752","21450752","34476032","34476032","239005696","2203557228544","True","Normal","20230144","20230144","00:00:02.7500000","vmtoolsd","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:37:06 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:09.6718750","00:00:06.9218750","233381888","2203551604736","False",,,,"5668864","5668864",,
"wininit","0","165","2203387797504","0","1400832","11240",,,"0.4375",,,,,"Process","13",,,,,,"165","516",".","0","",,,,,"11240","11240","1400832","1400832","77664","77664","1953792","1953792","7954432","7954432","82358272","2203400581120",,,"1400832","1400832","00:00:00.3437500","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:51 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.0937500","69574656","2203387797504","False",,,,"0","0",,
"winlogon","1","291","2203426836480","0","3919872","13944","C:\Windows\system32\winlogon.exe","Microsoft Corporation","0.84375","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"3876","Microsoft.Win32.SafeHandles.SafeProcessHandle","291","588",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13944","13944","3919872","3919872","149560","149560","6692864","6692864","16240640","16240640","131764224","2203449987072","True","High","3919872","3919872","00:00:00.6250000","winlogon","3","True","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:35:52 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8437500","00:00:00.2187500","108613632","2203426836480","False",,,,"0","0",,
"WinStore.App","1","509","5030498304","0","19595264","38080","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","0.390625","11910.1002.5.0","11910.1002.5.0","Store","Windows Store","Process","8",,"False",,"3428","Microsoft.Win32.SafeHandles.SafeProcessHandle","509","2792",".","131974","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","38080","38080","19595264","19595264","507896","507896","19742720","19742720","52584448","52584448","739725312","5034692608","True","Normal","19595264","19595264","00:00:00.2500000","WinStore.App","3","False","1","System.Diagnostics.ProcessStartInfo","2/15/2026 2:38:50 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3906250","00:00:00.1406250","735531008","5030498304","False",,,,"0","0",,
"WmiApSrv","0","183","2203394691072","1593344","1880064","12816","C:\Windows\system32\wbem\WmiApSrv.exe","Microsoft Corporation","0.015625","10.0.19041.3758 (WinBuild.160101.0800)","10.0.19041.3758","WMI Performance Reverse Adapter","Microsoft? Windows? Operating System","Process","8",,"False",,"3492","Microsoft.Win32.SafeHandles.SafeProcessHandle","183","7144",".","0","","System.Diagnostics.ProcessModule (WmiApSrv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12816","12816","1880064","1880064","80848","80848","1957888","1957888","9277440","9277440","78053376","2203396276224","True","Normal","1880064","1880064","00:00:00.0156250","WmiApSrv","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:57 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","76468224","2203394691072","False",,,,"1593344","1593344",,
"WmiPrvSE","0","257","2203405844480","6385664","5775360","15272","C:\Windows\system32\wbem\wmiprvse.exe","Microsoft Corporation","1.5","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3476","Microsoft.Win32.SafeHandles.SafeProcessHandle","257","2324",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15272","15272","5775360","5775360","102408","102408","6025216","6025216","12705792","12705792","90992640","2203409215488","True","Normal","5775360","5775360","00:00:00.9062500","WmiPrvSE","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:05 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5000000","00:00:00.5937500","87621632","2203405844480","False",,,,"6385664","6385664",,
"WmiPrvSE","0","407","2203447017472","2908160","13082624","23880","C:\Windows\system32\wbem\wmiprvse.exe","Microsoft Corporation","3.34375","10.0.19041.3636 (WinBuild.160101.0800)","10.0.19041.3636","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3480","Microsoft.Win32.SafeHandles.SafeProcessHandle","407","3600",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23880","23880","13082624","13082624","163968","163968","15945728","15945728","24174592","24174592","140648448","2203458871296","True","Normal","13082624","13082624","00:00:02.2031250","WmiPrvSE","3","True","0","System.Diagnostics.ProcessStartInfo","2/15/2026 2:36:12 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.3437500","00:00:01.1406250","128794624","2203447017472","False",,,,"2908160","2908160",,
"WmiPrvSE","0","180","2203399397376","3080192","3129344","11888",,,,,,,,"Process","8",,"True",,,,"180","7224",".","0","",,,,,"11888","11888","3129344","3129344","86488","86488","3821568","3821568","12435456","12435456","83415040","2203401637888",,,"3129344","3129344",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81174528","2203399397376","False",,,,"3080192","3080192",,
